,scontrini,totale,giorno,scontrino_medio,data,dummy_emilia_full_open,dummy_emilia_restricted_open,dummy_emilia_takeaway_only,dummy_lombardia_full_open,dummy_lombardia_restricted_open,dummy_lombardia_takeaway_only,is_post_covid
2194,887.0,38695.3,Thursday,43.624915445321314,2024-01-04,1.0,0.0,0.0,1.0,0.0,0.0,1
2195,1019.0,45709.84,Friday,44.85754661432777,2024-01-05,1.0,0.0,0.0,1.0,0.0,0.0,1
2196,1001.0,46441.23,Saturday,46.394835164835165,2024-01-06,1.0,0.0,0.0,1.0,0.0,0.0,1
2197,821.0,37811.31,Sunday,46.055188794153466,2024-01-07,1.0,0.0,0.0,1.0,0.0,0.0,1
2198,628.0,24033.05,Monday,38.26918789808917,2024-01-08,1.0,0.0,0.0,1.0,0.0,0.0,1
2199,690.0,27232.33,Tuesday,39.46714492753623,2024-01-09,1.0,0.0,0.0,1.0,0.0,0.0,1
2200,848.0,37397.76,Wednesday,44.1011320754717,2024-01-10,1.0,0.0,0.0,1.0,0.0,0.0,1
2201,892.0,39098.75,Thursday,43.83267937219731,2024-01-11,1.0,0.0,0.0,1.0,0.0,0.0,1
2202,1235.0,55457.59,Friday,44.904931174089064,2024-01-12,1.0,0.0,0.0,1.0,0.0,0.0,1
2203,1300.0,63244.21,Saturday,48.64939230769231,2024-01-13,1.0,0.0,0.0,1.0,0.0,0.0,1
2204,1026.0,50526.62,Sunday,49.246218323586746,2024-01-14,1.0,0.0,0.0,1.0,0.0,0.0,1
2205,876.0,31631.93,Monday,36.109509132420094,2024-01-15,1.0,0.0,0.0,1.0,0.0,0.0,1
2206,987.0,36561.25,Tuesday,37.042806484295845,2024-01-16,1.0,0.0,0.0,1.0,0.0,0.0,1
2207,1039.0,38146.37,Wednesday,36.71450433108759,2024-01-17,1.0,0.0,0.0,1.0,0.0,0.0,1
2208,1044.0,37337.2,Thursday,35.763601532567044,2024-01-18,1.0,0.0,0.0,1.0,0.0,0.0,1
